timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1595243140050,18778,POST Login PT,500,Internal Server Error,Thread Group 1-3516,text,false,,11739,298,6532,6532,http://localhost:8084/PersonalTrainer/api/login,18778,0,0
1595243140170,18660,POST Login PT,500,Internal Server Error,Thread Group 1-3556,text,false,,11739,298,6531,6531,http://localhost:8084/PersonalTrainer/api/login,18660,0,0
1595243140169,18666,POST Login PT,500,Internal Server Error,Thread Group 1-3554,text,false,,11739,298,6530,6530,http://localhost:8084/PersonalTrainer/api/login,18666,0,0
1595243140169,18668,POST Login PT,500,Internal Server Error,Thread Group 1-3555,text,false,,11739,298,6529,6529,http://localhost:8084/PersonalTrainer/api/login,18668,0,1
1595243140120,18718,POST Login PT,500,Internal Server Error,Thread Group 1-3536,text,false,,11739,298,6528,6528,http://localhost:8084/PersonalTrainer/api/login,18718,0,1
1595243140117,18724,POST Login PT,500,Internal Server Error,Thread Group 1-3531,text,false,,15021,298,6527,6527,http://localhost:8084/PersonalTrainer/api/login,18724,0,0
1595243140119,18725,POST Login PT,500,Internal Server Error,Thread Group 1-3533,text,false,,15021,298,6526,6526,http://localhost:8084/PersonalTrainer/api/login,18725,0,0
1595243139875,18971,POST Login PT,500,Internal Server Error,Thread Group 1-3354,text,false,,15021,298,6525,6525,http://localhost:8084/PersonalTrainer/api/login,18971,0,0
1595243140008,18845,POST Login PT,500,Internal Server Error,Thread Group 1-3420,text,false,,15021,298,6524,6524,http://localhost:8084/PersonalTrainer/api/login,18845,0,0
1595243140083,18787,POST Login PT,500,Internal Server Error,Thread Group 1-3524,text,false,,15021,298,6523,6523,http://localhost:8084/PersonalTrainer/api/login,18787,0,0
1595243140119,18754,POST Login PT,500,Internal Server Error,Thread Group 1-3530,text,false,,15021,298,6522,6522,http://localhost:8084/PersonalTrainer/api/login,18754,0,0
1595243140042,18833,POST Login PT,500,Internal Server Error,Thread Group 1-3496,text,false,,15021,298,6521,6521,http://localhost:8084/PersonalTrainer/api/login,18833,0,0
1595243140131,18754,POST Login PT,500,Internal Server Error,Thread Group 1-3535,text,false,,15021,298,6520,6520,http://localhost:8084/PersonalTrainer/api/login,18754,0,0
1595243140147,18751,POST Login PT,500,Internal Server Error,Thread Group 1-3541,text,false,,15021,298,6519,6519,http://localhost:8084/PersonalTrainer/api/login,18751,0,0
1595243140042,18859,POST Login PT,500,Internal Server Error,Thread Group 1-3498,text,false,,15021,298,6518,6518,http://localhost:8084/PersonalTrainer/api/login,18859,0,0
1595243140014,18907,POST Login PT,500,Internal Server Error,Thread Group 1-3429,text,false,,15021,298,6517,6517,http://localhost:8084/PersonalTrainer/api/login,18907,0,0
1595243140120,18804,POST Login PT,500,Internal Server Error,Thread Group 1-3534,text,false,,15021,298,6516,6516,http://localhost:8084/PersonalTrainer/api/login,18804,0,0
1595243140014,18916,POST Login PT,500,Internal Server Error,Thread Group 1-3428,text,false,,15021,298,6515,6515,http://localhost:8084/PersonalTrainer/api/login,18916,0,0
1595243139866,19071,POST Login PT,500,Internal Server Error,Thread Group 1-3349,text,false,,15021,298,6514,6514,http://localhost:8084/PersonalTrainer/api/login,19071,0,0
1595243140052,18898,POST Login PT,500,Internal Server Error,Thread Group 1-3519,text,false,,15021,298,6513,6513,http://localhost:8084/PersonalTrainer/api/login,18898,0,0
1595243139923,19034,POST Login PT,500,Internal Server Error,Thread Group 1-3390,text,false,,15021,298,6512,6512,http://localhost:8084/PersonalTrainer/api/login,19034,0,0
1595243140044,18923,POST Login PT,500,Internal Server Error,Thread Group 1-3503,text,false,,15021,298,6511,6511,http://localhost:8084/PersonalTrainer/api/login,18923,0,0
1595243139904,19085,POST Login PT,500,Internal Server Error,Thread Group 1-3363,text,false,,15021,298,6510,6510,http://localhost:8084/PersonalTrainer/api/login,19085,0,0
1595243139915,19085,POST Login PT,200,OK,Thread Group 1-3380,text,true,,357,298,6509,6509,http://localhost:8084/PersonalTrainer/api/login,19085,0,0
1595243140045,18962,POST Login PT,500,Internal Server Error,Thread Group 1-3507,text,false,,15021,298,6508,6508,http://localhost:8084/PersonalTrainer/api/login,18962,0,0
1595243140045,18980,POST Login PT,500,Internal Server Error,Thread Group 1-3509,text,false,,15021,298,6507,6507,http://localhost:8084/PersonalTrainer/api/login,18980,0,0
1595243140044,18992,POST Login PT,500,Internal Server Error,Thread Group 1-3505,text,false,,15021,298,6506,6506,http://localhost:8084/PersonalTrainer/api/login,18992,0,0
1595243139939,19103,POST Login PT,500,Internal Server Error,Thread Group 1-3400,text,false,,15021,298,6505,6505,http://localhost:8084/PersonalTrainer/api/login,19103,0,1
1595243140041,19015,POST Login PT,500,Internal Server Error,Thread Group 1-3494,text,false,,15021,298,6504,6504,http://localhost:8084/PersonalTrainer/api/login,19015,0,0
1595243140095,18984,POST Login PT,500,Internal Server Error,Thread Group 1-3528,text,false,,15021,298,6503,6503,http://localhost:8084/PersonalTrainer/api/login,18984,0,0
1595243140051,19031,POST Login PT,500,Internal Server Error,Thread Group 1-3518,text,false,,15021,298,6502,6502,http://localhost:8084/PersonalTrainer/api/login,19031,0,0
1595243140046,19039,POST Login PT,500,Internal Server Error,Thread Group 1-3510,text,false,,15021,298,6501,6501,http://localhost:8084/PersonalTrainer/api/login,19039,0,0
1595243140043,19044,POST Login PT,500,Internal Server Error,Thread Group 1-3500,text,false,,15021,298,6500,6500,http://localhost:8084/PersonalTrainer/api/login,19044,0,0
1595243140036,19054,POST Login PT,500,Internal Server Error,Thread Group 1-3483,text,false,,15021,298,6499,6499,http://localhost:8084/PersonalTrainer/api/login,19054,0,1
1595243140038,19055,POST Login PT,500,Internal Server Error,Thread Group 1-3485,text,false,,15021,298,6498,6498,http://localhost:8084/PersonalTrainer/api/login,19055,0,0
1595243140086,19010,POST Login PT,500,Internal Server Error,Thread Group 1-3525,text,false,,15021,298,6497,6497,http://localhost:8084/PersonalTrainer/api/login,19010,0,0
1595243140044,19054,POST Login PT,500,Internal Server Error,Thread Group 1-3504,text,false,,15021,298,6496,6496,http://localhost:8084/PersonalTrainer/api/login,19054,0,0
1595243140049,19056,POST Login PT,500,Internal Server Error,Thread Group 1-3515,text,false,,15021,298,6495,6495,http://localhost:8084/PersonalTrainer/api/login,19056,0,1
1595243140039,19080,POST Login PT,500,Internal Server Error,Thread Group 1-3488,text,false,,15021,298,6494,6494,http://localhost:8084/PersonalTrainer/api/login,19080,0,0
1595243140171,18951,POST Login PT,500,Internal Server Error,Thread Group 1-3558,text,false,,15021,298,6493,6493,http://localhost:8084/PersonalTrainer/api/login,18950,0,0
1595243139904,19228,POST Login PT,500,Internal Server Error,Thread Group 1-3364,text,false,,15021,298,6492,6492,http://localhost:8084/PersonalTrainer/api/login,19228,0,1
1595243140039,19111,POST Login PT,500,Internal Server Error,Thread Group 1-3487,text,false,,15021,298,6491,6491,http://localhost:8084/PersonalTrainer/api/login,19111,0,0
1595243140095,19065,POST Login PT,500,Internal Server Error,Thread Group 1-3527,text,false,,15021,298,6490,6490,http://localhost:8084/PersonalTrainer/api/login,19065,0,0
1595243140281,18893,POST Login PT,500,Internal Server Error,Thread Group 1-3589,text,false,,15021,298,6489,6489,http://localhost:8084/PersonalTrainer/api/login,18893,0,0
1595243140153,19042,POST Login PT,500,Internal Server Error,Thread Group 1-3548,text,false,,13832,298,6488,6488,http://localhost:8084/PersonalTrainer/api/login,19042,0,0
1595243140137,19060,POST Login PT,500,Internal Server Error,Thread Group 1-3540,text,false,,15021,298,6487,6487,http://localhost:8084/PersonalTrainer/api/login,19060,0,0
1595243139921,19279,POST Login PT,500,Internal Server Error,Thread Group 1-3389,text,false,,15021,298,6486,6486,http://localhost:8084/PersonalTrainer/api/login,19279,0,2
1595243140135,19069,POST Login PT,500,Internal Server Error,Thread Group 1-3539,text,false,,15021,298,6485,6485,http://localhost:8084/PersonalTrainer/api/login,19069,0,0
1595243140094,19112,POST Login PT,500,Internal Server Error,Thread Group 1-3526,text,false,,15021,298,6484,6484,http://localhost:8084/PersonalTrainer/api/login,19112,0,0
1595243140062,19147,POST Login PT,500,Internal Server Error,Thread Group 1-3520,text,false,,15021,298,6483,6483,http://localhost:8084/PersonalTrainer/api/login,19147,0,0
1595243140118,19094,POST Login PT,500,Internal Server Error,Thread Group 1-3532,text,false,,15021,298,6482,6482,http://localhost:8084/PersonalTrainer/api/login,19094,0,0
1595243140083,19132,POST Login PT,500,Internal Server Error,Thread Group 1-3523,text,false,,15021,298,6481,6481,http://localhost:8084/PersonalTrainer/api/login,19132,0,0
1595243139996,19221,POST Login PT,500,Internal Server Error,Thread Group 1-3406,text,false,,15021,298,6480,6480,http://localhost:8084/PersonalTrainer/api/login,19221,0,0
1595243140050,19170,POST Login PT,500,Internal Server Error,Thread Group 1-3514,text,false,,15021,298,6479,6479,http://localhost:8084/PersonalTrainer/api/login,19170,0,0
1595243140153,19070,POST Login PT,500,Internal Server Error,Thread Group 1-3549,text,false,,15021,298,6478,6478,http://localhost:8084/PersonalTrainer/api/login,19070,0,0
1595243140075,19151,POST Login PT,500,Internal Server Error,Thread Group 1-3522,text,false,,15021,298,6477,6477,http://localhost:8084/PersonalTrainer/api/login,19151,0,0
1595243140132,19096,POST Login PT,500,Internal Server Error,Thread Group 1-3537,text,false,,15021,298,6476,6476,http://localhost:8084/PersonalTrainer/api/login,19096,0,0
1595243140022,19209,POST Login PT,500,Internal Server Error,Thread Group 1-3447,text,false,,15021,298,6475,6475,http://localhost:8084/PersonalTrainer/api/login,19209,0,0
1595243140153,19081,POST Login PT,500,Internal Server Error,Thread Group 1-3547,text,false,,15021,298,6474,6474,http://localhost:8084/PersonalTrainer/api/login,19081,0,0
1595243140153,19083,POST Login PT,500,Internal Server Error,Thread Group 1-3546,text,false,,15021,298,6473,6473,http://localhost:8084/PersonalTrainer/api/login,19083,0,0
1595243140033,19206,POST Login PT,500,Internal Server Error,Thread Group 1-3477,text,false,,15021,298,6472,6472,http://localhost:8084/PersonalTrainer/api/login,19206,0,0
1595243140151,19092,POST Login PT,500,Internal Server Error,Thread Group 1-3543,text,false,,15021,298,6471,6471,http://localhost:8084/PersonalTrainer/api/login,19092,0,0
1595243140037,19208,POST Login PT,500,Internal Server Error,Thread Group 1-3484,text,false,,15021,298,6470,6470,http://localhost:8084/PersonalTrainer/api/login,19208,0,0
1595243140147,19101,POST Login PT,500,Internal Server Error,Thread Group 1-3542,text,false,,15021,298,6469,6469,http://localhost:8084/PersonalTrainer/api/login,19101,0,0
1595243140043,19207,POST Login PT,500,Internal Server Error,Thread Group 1-3499,text,false,,15021,298,6468,6468,http://localhost:8084/PersonalTrainer/api/login,19207,0,0
1595243140131,19122,POST Login PT,500,Internal Server Error,Thread Group 1-3538,text,false,,15021,298,6467,6467,http://localhost:8084/PersonalTrainer/api/login,19122,0,1
1595243140040,19216,POST Login PT,500,Internal Server Error,Thread Group 1-3492,text,false,,15021,298,6466,6466,http://localhost:8084/PersonalTrainer/api/login,19216,0,0
1595243140168,19090,POST Login PT,500,Internal Server Error,Thread Group 1-3553,text,false,,15021,298,6465,6465,http://localhost:8084/PersonalTrainer/api/login,19090,0,0
1595243139927,19334,POST Login PT,500,Internal Server Error,Thread Group 1-3395,text,false,,15021,298,6464,6464,http://localhost:8084/PersonalTrainer/api/login,19334,0,0
1595243140040,19224,POST Login PT,500,Internal Server Error,Thread Group 1-3490,text,false,,15021,298,6463,6463,http://localhost:8084/PersonalTrainer/api/login,19224,0,0
1595243140159,19107,POST Login PT,500,Internal Server Error,Thread Group 1-3551,text,false,,15021,298,6462,6462,http://localhost:8084/PersonalTrainer/api/login,19107,0,0
1595243139997,19272,POST Login PT,500,Internal Server Error,Thread Group 1-3402,text,false,,15021,298,6461,6461,http://localhost:8084/PersonalTrainer/api/login,19272,0,0
1595243140152,19120,POST Login PT,500,Internal Server Error,Thread Group 1-3545,text,false,,15021,298,6460,6460,http://localhost:8084/PersonalTrainer/api/login,19120,0,0
1595243140171,19122,POST Login PT,500,Internal Server Error,Thread Group 1-3559,text,false,,11739,298,6459,6459,http://localhost:8084/PersonalTrainer/api/login,19122,0,0
1595243140171,19127,POST Login PT,500,Internal Server Error,Thread Group 1-3560,text,false,,11739,298,6458,6458,http://localhost:8084/PersonalTrainer/api/login,19127,0,0
1595243140168,19132,POST Login PT,500,Internal Server Error,Thread Group 1-3552,text,false,,11739,298,6457,6457,http://localhost:8084/PersonalTrainer/api/login,19132,0,0
1595243140179,19126,POST Login PT,500,Internal Server Error,Thread Group 1-3562,text,false,,11739,298,6456,6456,http://localhost:8084/PersonalTrainer/api/login,19126,0,0
1595243140310,18999,POST Login PT,500,Internal Server Error,Thread Group 1-3639,text,false,,11739,298,6455,6455,http://localhost:8084/PersonalTrainer/api/login,18999,0,1
1595243140179,19145,POST Login PT,500,Internal Server Error,Thread Group 1-3563,text,false,,11739,298,6454,6454,http://localhost:8084/PersonalTrainer/api/login,19145,0,0
1595243140192,19137,POST Login PT,500,Internal Server Error,Thread Group 1-3565,text,false,,11739,298,6453,6453,http://localhost:8084/PersonalTrainer/api/login,19137,0,0
1595243140195,19139,POST Login PT,500,Internal Server Error,Thread Group 1-3564,text,false,,11739,298,6452,6452,http://localhost:8084/PersonalTrainer/api/login,19139,0,0
1595243140199,19137,POST Login PT,500,Internal Server Error,Thread Group 1-3567,text,false,,11739,298,6451,6451,http://localhost:8084/PersonalTrainer/api/login,19137,0,0
1595243140203,19135,POST Login PT,500,Internal Server Error,Thread Group 1-3571,text,false,,11739,298,6450,6450,http://localhost:8084/PersonalTrainer/api/login,19135,0,0
1595243140201,19139,POST Login PT,500,Internal Server Error,Thread Group 1-3566,text,false,,11739,298,6449,6449,http://localhost:8084/PersonalTrainer/api/login,19139,0,1
1595243140201,19141,POST Login PT,500,Internal Server Error,Thread Group 1-3568,text,false,,11739,298,6448,6448,http://localhost:8084/PersonalTrainer/api/login,19141,0,1
1595243140272,19095,POST Login PT,500,Internal Server Error,Thread Group 1-3586,text,false,,15021,298,6447,6447,http://localhost:8084/PersonalTrainer/api/login,19095,0,0
1595243140045,19324,POST Login PT,500,Internal Server Error,Thread Group 1-3506,text,false,,15021,298,6446,6446,http://localhost:8084/PersonalTrainer/api/login,19324,0,0
1595243140259,19113,POST Login PT,500,Internal Server Error,Thread Group 1-3583,text,false,,15021,298,6445,6445,http://localhost:8084/PersonalTrainer/api/login,19113,0,0
1595243140230,19145,POST Login PT,500,Internal Server Error,Thread Group 1-3578,text,false,,15021,298,6444,6444,http://localhost:8084/PersonalTrainer/api/login,19145,0,0
1595243140252,19125,POST Login PT,500,Internal Server Error,Thread Group 1-3581,text,false,,15021,298,6443,6443,http://localhost:8084/PersonalTrainer/api/login,19125,0,0
1595243140202,19178,POST Login PT,500,Internal Server Error,Thread Group 1-3569,text,false,,15021,298,6442,6442,http://localhost:8084/PersonalTrainer/api/login,19178,0,0
1595243140203,19180,POST Login PT,500,Internal Server Error,Thread Group 1-3570,text,false,,15021,298,6441,6441,http://localhost:8084/PersonalTrainer/api/login,19180,0,0
1595243140251,19134,POST Login PT,500,Internal Server Error,Thread Group 1-3580,text,false,,15021,298,6440,6440,http://localhost:8084/PersonalTrainer/api/login,19134,0,0
1595243139998,19394,POST Login PT,500,Internal Server Error,Thread Group 1-3410,text,false,,15021,298,6439,6439,http://localhost:8084/PersonalTrainer/api/login,19394,0,0
1595243140288,19114,POST Login PT,500,Internal Server Error,Thread Group 1-3603,text,false,,15021,298,6438,6438,http://localhost:8084/PersonalTrainer/api/login,19114,0,0
1595243140211,19212,POST Login PT,500,Internal Server Error,Thread Group 1-3573,text,false,,15021,298,6437,6437,http://localhost:8084/PersonalTrainer/api/login,19212,0,0
1595243140030,19395,POST Login PT,500,Internal Server Error,Thread Group 1-3470,text,false,,15021,298,6436,6436,http://localhost:8084/PersonalTrainer/api/login,19395,0,0
1595243140049,19379,POST Login PT,500,Internal Server Error,Thread Group 1-3512,text,false,,15021,298,6435,6435,http://localhost:8084/PersonalTrainer/api/login,19379,0,0
1595243140269,19162,POST Login PT,500,Internal Server Error,Thread Group 1-3584,text,false,,15021,298,6434,6434,http://localhost:8084/PersonalTrainer/api/login,19162,0,0
1595243140005,19428,POST Login PT,500,Internal Server Error,Thread Group 1-3414,text,false,,15021,298,6433,6433,http://localhost:8084/PersonalTrainer/api/login,19428,0,0
1595243139796,19640,POST Login PT,500,Internal Server Error,Thread Group 1-3266,text,false,,15021,298,6432,6432,http://localhost:8084/PersonalTrainer/api/login,19640,0,0
1595243140047,19406,POST Login PT,500,Internal Server Error,Thread Group 1-3511,text,false,,15021,298,6431,6431,http://localhost:8084/PersonalTrainer/api/login,19406,0,0
1595243140049,19407,POST Login PT,500,Internal Server Error,Thread Group 1-3513,text,false,,15021,298,6430,6430,http://localhost:8084/PersonalTrainer/api/login,19407,0,0
1595243140038,19421,POST Login PT,500,Internal Server Error,Thread Group 1-3486,text,false,,15021,298,6429,6429,http://localhost:8084/PersonalTrainer/api/login,19421,0,0
1595243140050,19411,POST Login PT,500,Internal Server Error,Thread Group 1-3517,text,false,,15021,298,6428,6428,http://localhost:8084/PersonalTrainer/api/login,19411,0,0
1595243140151,19313,POST Login PT,500,Internal Server Error,Thread Group 1-3544,text,false,,11739,298,6427,6427,http://localhost:8084/PersonalTrainer/api/login,19313,0,0
1595243140104,19362,POST Login PT,500,Internal Server Error,Thread Group 1-3529,text,false,,15021,298,6426,6426,http://localhost:8084/PersonalTrainer/api/login,19362,0,0
1595243140211,19258,POST Login PT,500,Internal Server Error,Thread Group 1-3572,text,false,,15021,298,6425,6425,http://localhost:8084/PersonalTrainer/api/login,19258,0,0
1595243140224,19248,POST Login PT,500,Internal Server Error,Thread Group 1-3576,text,false,,15021,298,6424,6424,http://localhost:8084/PersonalTrainer/api/login,19248,0,0
1595243140035,19440,POST Login PT,500,Internal Server Error,Thread Group 1-3480,text,false,,15021,298,6423,6423,http://localhost:8084/PersonalTrainer/api/login,19440,0,0
1595243140223,19256,POST Login PT,200,OK,Thread Group 1-3574,text,true,,357,298,6422,6422,http://localhost:8084/PersonalTrainer/api/login,19256,0,0
1595243140271,19210,POST Login PT,500,Internal Server Error,Thread Group 1-3585,text,false,,15021,298,6421,6421,http://localhost:8084/PersonalTrainer/api/login,19210,0,1
1595243140223,19262,POST Login PT,500,Internal Server Error,Thread Group 1-3575,text,false,,15021,298,6420,6420,http://localhost:8084/PersonalTrainer/api/login,19262,0,1
1595243140281,19205,POST Login PT,500,Internal Server Error,Thread Group 1-3590,text,false,,15021,298,6419,6419,http://localhost:8084/PersonalTrainer/api/login,19205,0,0
1595243140254,19235,POST Login PT,500,Internal Server Error,Thread Group 1-3582,text,false,,15021,298,6418,6418,http://localhost:8084/PersonalTrainer/api/login,19235,0,0
1595243140282,19210,POST Login PT,500,Internal Server Error,Thread Group 1-3593,text,false,,15021,298,6417,6417,http://localhost:8084/PersonalTrainer/api/login,19210,0,0
1595243140286,19209,POST Login PT,500,Internal Server Error,Thread Group 1-3599,text,false,,15021,298,6416,6416,http://localhost:8084/PersonalTrainer/api/login,19209,0,0
1595243140282,19216,POST Login PT,500,Internal Server Error,Thread Group 1-3592,text,false,,15021,298,6415,6415,http://localhost:8084/PersonalTrainer/api/login,19216,0,0
1595243140282,19218,POST Login PT,500,Internal Server Error,Thread Group 1-3591,text,false,,15021,298,6414,6414,http://localhost:8084/PersonalTrainer/api/login,19218,0,0
1595243140290,19213,POST Login PT,500,Internal Server Error,Thread Group 1-3609,text,false,,13832,298,6413,6413,http://localhost:8084/PersonalTrainer/api/login,19213,0,0
1595243140170,19337,POST Login PT,500,Internal Server Error,Thread Group 1-3557,text,false,,15021,298,6412,6412,http://localhost:8084/PersonalTrainer/api/login,19337,0,0
1595243140279,19230,POST Login PT,500,Internal Server Error,Thread Group 1-3587,text,false,,15021,298,6411,6411,http://localhost:8084/PersonalTrainer/api/login,19230,0,1
1595243140167,19345,POST Login PT,500,Internal Server Error,Thread Group 1-3550,text,false,,15021,298,6410,6410,http://localhost:8084/PersonalTrainer/api/login,19345,0,0
1595243140294,19221,POST Login PT,500,Internal Server Error,Thread Group 1-3615,text,false,,15021,298,6409,6409,http://localhost:8084/PersonalTrainer/api/login,19221,0,0
1595243140303,19214,POST Login PT,500,Internal Server Error,Thread Group 1-3634,text,false,,15021,298,6408,6408,http://localhost:8084/PersonalTrainer/api/login,19214,0,0
1595243140314,19223,POST Login PT,500,Internal Server Error,Thread Group 1-3644,text,false,,11739,298,6407,6407,http://localhost:8084/PersonalTrainer/api/login,19223,0,0
1595243140314,19225,POST Login PT,500,Internal Server Error,Thread Group 1-3643,text,false,,11739,298,6406,6406,http://localhost:8084/PersonalTrainer/api/login,19225,0,0
1595243140313,19228,POST Login PT,500,Internal Server Error,Thread Group 1-3641,text,false,,11739,298,6405,6405,http://localhost:8084/PersonalTrainer/api/login,19228,0,0
1595243140310,19236,POST Login PT,500,Internal Server Error,Thread Group 1-3638,text,false,,11739,298,6404,6404,http://localhost:8084/PersonalTrainer/api/login,19236,0,1
1595243140313,19245,POST Login PT,500,Internal Server Error,Thread Group 1-3642,text,false,,11739,298,6403,6403,http://localhost:8084/PersonalTrainer/api/login,19245,0,0
1595243140288,19308,POST Login PT,500,Internal Server Error,Thread Group 1-3605,text,false,,15021,298,6402,6402,http://localhost:8084/PersonalTrainer/api/login,19308,0,1
1595243140315,19305,POST Login PT,500,Internal Server Error,Thread Group 1-3646,text,false,,11739,298,6401,6401,http://localhost:8084/PersonalTrainer/api/login,19305,0,0
1595243140315,19315,POST Login PT,500,Internal Server Error,Thread Group 1-3645,text,false,,11739,298,6400,6400,http://localhost:8084/PersonalTrainer/api/login,19315,0,0
1595243140316,19316,POST Login PT,500,Internal Server Error,Thread Group 1-3647,text,false,,11739,298,6399,6399,http://localhost:8084/PersonalTrainer/api/login,19316,0,0
1595243140318,19319,POST Login PT,500,Internal Server Error,Thread Group 1-3648,text,false,,11739,298,6398,6398,http://localhost:8084/PersonalTrainer/api/login,19319,0,0
1595243140318,19335,POST Login PT,500,Internal Server Error,Thread Group 1-3649,text,false,,11739,298,6397,6397,http://localhost:8084/PersonalTrainer/api/login,19335,0,0
1595243140286,19408,POST Login PT,500,Internal Server Error,Thread Group 1-3598,text,false,,15021,298,6396,6396,http://localhost:8084/PersonalTrainer/api/login,19408,0,0
1595243140338,19415,POST Login PT,500,Internal Server Error,Thread Group 1-3674,text,false,,15021,298,6395,6395,http://localhost:8084/PersonalTrainer/api/login,19415,0,0
1595243140337,19419,POST Login PT,500,Internal Server Error,Thread Group 1-3668,text,false,,15021,298,6394,6394,http://localhost:8084/PersonalTrainer/api/login,19419,0,0
1595243140299,19459,POST Login PT,500,Internal Server Error,Thread Group 1-3626,text,false,,15021,298,6393,6393,http://localhost:8084/PersonalTrainer/api/login,19459,0,1
1595243140290,19471,POST Login PT,500,Internal Server Error,Thread Group 1-3607,text,false,,15021,298,6392,6392,http://localhost:8084/PersonalTrainer/api/login,19471,0,0
1595243140304,19460,POST Login PT,500,Internal Server Error,Thread Group 1-3635,text,false,,15021,298,6391,6391,http://localhost:8084/PersonalTrainer/api/login,19460,0,0
1595243140290,19477,POST Login PT,500,Internal Server Error,Thread Group 1-3610,text,false,,15021,298,6390,6390,http://localhost:8084/PersonalTrainer/api/login,19477,0,1
1595243140295,19474,POST Login PT,500,Internal Server Error,Thread Group 1-3617,text,false,,15021,298,6389,6389,http://localhost:8084/PersonalTrainer/api/login,19474,0,0
1595243140289,19483,POST Login PT,500,Internal Server Error,Thread Group 1-3606,text,false,,15021,298,6388,6388,http://localhost:8084/PersonalTrainer/api/login,19483,0,1
1595243140293,19481,POST Login PT,500,Internal Server Error,Thread Group 1-3613,text,false,,15021,298,6387,6387,http://localhost:8084/PersonalTrainer/api/login,19481,0,0
1595243140341,19436,POST Login PT,500,Internal Server Error,Thread Group 1-3683,text,false,,15021,298,6386,6386,http://localhost:8084/PersonalTrainer/api/login,19436,0,0
1595243140280,19500,POST Login PT,500,Internal Server Error,Thread Group 1-3588,text,false,,15021,298,6385,6385,http://localhost:8084/PersonalTrainer/api/login,19500,0,0
1595243140340,19442,POST Login PT,500,Internal Server Error,Thread Group 1-3679,text,false,,15021,298,6384,6384,http://localhost:8084/PersonalTrainer/api/login,19442,0,0
1595243140284,19501,POST Login PT,500,Internal Server Error,Thread Group 1-3597,text,false,,15021,298,6383,6383,http://localhost:8084/PersonalTrainer/api/login,19501,0,1
1595243140320,19468,POST Login PT,500,Internal Server Error,Thread Group 1-3654,text,false,,15021,298,6382,6382,http://localhost:8084/PersonalTrainer/api/login,19468,0,0
1595243140341,19449,POST Login PT,500,Internal Server Error,Thread Group 1-3681,text,false,,13832,298,6381,6381,http://localhost:8084/PersonalTrainer/api/login,19449,0,0
1595243140291,19506,POST Login PT,500,Internal Server Error,Thread Group 1-3611,text,false,,15021,298,6380,6380,http://localhost:8084/PersonalTrainer/api/login,19506,0,1
1595243140342,19458,POST Login PT,500,Internal Server Error,Thread Group 1-3686,text,false,,15021,298,6379,6379,http://localhost:8084/PersonalTrainer/api/login,19458,0,0
1595243140337,19465,POST Login PT,500,Internal Server Error,Thread Group 1-3669,text,false,,15021,298,6378,6378,http://localhost:8084/PersonalTrainer/api/login,19465,0,0
1595243140303,19502,POST Login PT,500,Internal Server Error,Thread Group 1-3633,text,false,,15021,298,6377,6377,http://localhost:8084/PersonalTrainer/api/login,19502,0,0
1595243140296,19511,POST Login PT,500,Internal Server Error,Thread Group 1-3621,text,false,,15021,298,6376,6376,http://localhost:8084/PersonalTrainer/api/login,19511,0,0
1595243140301,19509,POST Login PT,500,Internal Server Error,Thread Group 1-3629,text,false,,15021,298,6375,6375,http://localhost:8084/PersonalTrainer/api/login,19509,0,0
1595243140224,19589,POST Login PT,500,Internal Server Error,Thread Group 1-3577,text,false,,15021,298,6374,6374,http://localhost:8084/PersonalTrainer/api/login,19589,0,0
1595243140348,19470,POST Login PT,500,Internal Server Error,Thread Group 1-3700,text,false,,11739,298,6373,6373,http://localhost:8084/PersonalTrainer/api/login,19470,0,0
1595243140321,19502,POST Login PT,500,Internal Server Error,Thread Group 1-3655,text,false,,15021,298,6372,6372,http://localhost:8084/PersonalTrainer/api/login,19502,0,0
1595243140292,19534,POST Login PT,500,Internal Server Error,Thread Group 1-3612,text,false,,15021,298,6371,6371,http://localhost:8084/PersonalTrainer/api/login,19534,0,0
1595243140286,19543,POST Login PT,500,Internal Server Error,Thread Group 1-3600,text,false,,15021,298,6370,6370,http://localhost:8084/PersonalTrainer/api/login,19543,0,0
1595243140333,19499,POST Login PT,500,Internal Server Error,Thread Group 1-3663,text,false,,15021,298,6369,6369,http://localhost:8084/PersonalTrainer/api/login,19499,0,0
1595243140295,19542,POST Login PT,500,Internal Server Error,Thread Group 1-3618,text,false,,15021,298,6368,6368,http://localhost:8084/PersonalTrainer/api/login,19542,0,0
1595243140298,19547,POST Login PT,500,Internal Server Error,Thread Group 1-3622,text,false,,15021,298,6367,6367,http://localhost:8084/PersonalTrainer/api/login,19547,0,0
1595243140339,19509,POST Login PT,500,Internal Server Error,Thread Group 1-3676,text,false,,15021,298,6366,6366,http://localhost:8084/PersonalTrainer/api/login,19509,0,0
1595243140339,19514,POST Login PT,500,Internal Server Error,Thread Group 1-3675,text,false,,15021,298,6365,6365,http://localhost:8084/PersonalTrainer/api/login,19514,0,0
1595243140343,19513,POST Login PT,500,Internal Server Error,Thread Group 1-3690,text,false,,15021,298,6364,6364,http://localhost:8084/PersonalTrainer/api/login,19513,0,0
